54770.025812783904,23791.368544521963,-10419.57119710102,11158.90792326335,68488.78408800138,18711.26311182595,-34741.6436163703,15158.447125839053,23436.63907115582,46063.928738772105
-5788.43746732657,63428.38533425106,31275.765725158282,24848.482425240887,80367.0594543079,-45557.97906244215,26482.43616565884,42650.138174240215,-7863.434109334368,-3136.0942618583617
12569.542036770294,33388.95971423221,57064.03984962656,-21996.427752837397,10507.690643674148,605.035103262275,39236.70871795822,-14128.679309892346,-8660.098635037248,9076.094190786214
-33363.32621569877,51725.90200240234,3356.204547850925,46405.4365534615,79055.11596628086,-26463.013825284983,35499.40333156454,56015.20339319405,20576.508333934176,74363.4292090179
35201.09040680303,-31591.213265609647,3854.5969255707555,41472.837851373246,4200.967955514281,-72924.32063412404,-38682.13391934559,-4706.862483545738,-47115.469122324765,4053.694132283907
56784.01814583268,83931.00171726522,40581.797430169245,24602.418345859354,55123.11890468601,31378.42918647324,3367.5572099029205,8908.385338586735,55820.883021271235,390.02452350599356
37367.4637851701,41337.60946780369,-37174.758907110954,40972.61047489739,35905.991598414104,-62352.54242709248,-38518.98444234978,2847.812564579422,85090.04258699463,46855.093459303505
33965.77361871586,33011.4743147182,28131.27966893839,1408.2156528330954,39070.63581524111,-69216.56596521672,24055.445080187703,-36757.968853057275,-30973.79835023832,-11166.924032238898
-19298.114102793483,85120.25696618356,21428.498685327893,-19558.035064685206,56791.73370611373,-18398.027658167677,-4784.305711408428,49768.208152775944,13803.760246692513,32903.88488488333
26233.367180264617,9103.640454711913,-8017.046389350292,93061.14702102375,76201.1464736714,-1138.1498490300935,-3317.0885396716662,-13967.564558341654,22825.22334990483,39346.57536796497
10656.938869604684,30547.32947083629,-21887.81436794553,-23231.641318723134,-10707.104932253967,-30010.095852854367,-17743.939652108827,-6342.831570747952,-45006.57943055914,-22371.843702421073
-35907.93334429702,-19305.2008431031,-11075.687052113331,47366.977517700485,62001.78416058683,-107147.80011254098,21711.36669639548,31023.23115412074,28375.524996588072,-17324.10302648326
42117.662741612294,-56966.41666924861,40867.549588976406,6826.382313950798,6390.473743029635,-7731.977279877281,435.85246072734503,39711.82650077353,44296.98048857714,1400.4902101266916
82188.57621487847,-21780.676371758367,12814.618817580742,-13692.042748175054,18064.93988776669,-43194.14699550178,-6943.240982224309,47062.4408742045,20635.905033083334,-39177.87718162136
-95459.42293882692,40665.242232313314,3346.3487149564144,2355.2046152757775,38782.12511275371,-8932.644566392439,14649.239196495437,89859.71461606151,17669.98314716515,20286.438863305484
-22454.12847847854,34995.93627619882,4840.7475637362695,18335.086616293927,39964.897630054955,-35503.74340527918,16910.55460416587,57247.077473344776,11392.092061137631,29083.703657590286
29618.787976853266,2704.0864625243125,-56143.09221896163,59040.1749699401,8403.451126277741,-45436.73304311801,-19720.333170488164,-15417.102566424506,-3657.7138893877436,-15881.076460049457
29766.240116233927,16260.253633194168,-10734.497937544731,-49036.040271762846,112017.20426061584,36208.37324832604,36738.77068099562,-26558.55320843681,-71324.01733385838,-10773.72039215766
74516.14731151101,881.1846452651782,21139.55494800675,-9775.546093730649,3930.7560731398635,66675.83240058341,24534.238197633294,59789.4275920675,28039.029858113463,20125.091913255434
34208.50566071265,61408.03934044612,25863.316429229853,-29639.951185684014,29194.495501514633,20246.05762993942,-11063.148938444641,8207.208274726554,-2875.7643794819023,27423.699524042248
50987.0586029422,-73279.73979402262,77385.90399520627,-71203.19455091425,1775.1338216114664,23349.62040386235,74565.76605521279,42865.182391315204,-46785.72005690571,39340.896558928696
19697.520743769175,-48540.37786138808,-14414.972362133485,26240.781717842165,47276.51971054895,3514.760336382315,-4508.706980825232,13924.45503876338,-11493.85427909531,-3858.582616101735
41989.46406817053,10890.88680639846,-3262.0287234750385,-8265.535322876907,29067.059706221535,-25310.13897250463,-24522.208424033044,7102.2638822859735,13660.203575593525,17613.384427880923
17764.494769423618,686.6001801821101,-11624.501055303215,-4398.551320958169,70762.75712801474,14812.409358167286,21730.291769845793,28055.349578556506,-19260.27824193767,-49515.6447951175
67045.81132538752,25072.51094588143,75492.30630035882,13685.674002383092,23499.204920829823,-8369.492069328224,-10056.514669436106,-92546.7186578873,16988.962600662664,19296.0302423057
9499.669408701497,40788.27600811349,-16964.959486383545,-17220.552946333344,-8285.54528521764,17427.169675225472,-38149.10264374672,33042.530368624815,-14208.326159209151,18105.502287054765
20217.92012618229,89723.35510735828,5098.474251984711,10835.434876450092,43693.347391037234,-82732.82268278544,-1345.91991614918,34871.190430473966,47104.36446479349,24962.04207965488
-29955.309744889557,-24228.865383203185,50614.08991616861,71585.93398793467,35415.238839719124,19109.43275002246,33447.94512807217,52737.86608317929,9300.178864293746,40597.23286684143
21351.127933199852,25396.957874728894,19263.357882809134,35818.740375898036,-2023.2223284505128,-14165.728605998262,-33423.91043204805,-2391.598543537932,-7186.743703839841,18159.622813099606
-32626.877482541902,-47902.030031797636,4622.407727732224,-6947.410541076929,-24221.569665425992,-16708.488356864975,-9053.140230057794,11263.624181497204,-10161.84886827416,47846.15582035998
4626.067053103101,-5161.5343179175425,15010.272921444335,4262.620477526481,55920.74167134772,-28747.09831451483,18852.324026325645,17384.792407967478,33391.0935971016,26107.61933038694
5832.441338320494,-21519.117433322528,-10923.932412250693,35314.18228833279,20342.90746101771,-7611.378134414762,-31462.23319042847,34716.17439437502,-5355.678051699704,47764.68151726611
86534.1445755243,16903.08386564092,-46728.45057191024,8738.72812348538,26057.076790429397,-12487.684113351761,49050.91479774712,4854.806692204613,-42597.98293735338,19482.637527159746
33767.583007369445,26976.082741449285,-43653.64390139282,-51151.52272235503,38489.554604694255,-41815.30419550463,42739.26365281988,-5912.435347731176,41223.19994199404,-28292.018769384755
38662.394008303745,8435.135577229003,-36119.49186873783,-16219.28071453421,117032.33915251329,-38409.28352502109,-5046.315986221406,7787.703435691666,28994.34845628817,-16033.992363181738
20138.494908127417,14030.240983081636,6822.695888415308,-35859.704907239495,-12080.19368164491,-41324.08886821325,76347.71513197984,53003.56500952153,-3482.0670924400256,-25227.45215002303
38224.54764625177,25102.831400243307,-8775.7538174825,-21619.165880923058,-24778.41021179136,-46248.32212426677,-21541.38859798653,26927.42119902464,-51103.56370908974,34325.8012218678
26018.558884712846,46929.991282852614,43898.134700534276,-115.47160456095727,191.45925420915907,-38144.47747835536,-32646.498326809513,36135.705992635274,-50944.610244582516,33780.559331285825
81898.90511498622,10810.733318397462,73491.45841356482,17483.68841068044,5448.042694712518,8275.623286255544,29718.96106793944,-4245.431716534406,4151.657583734385,-24173.408337743014
41391.408420516236,22452.127459885796,33053.122229751956,-33793.53976414109,19581.120388618572,-49990.65507676666,58138.76970262859,22678.345805969482,-8775.27353301274,12513.587815155759
75510.59762466286,-8315.19376127847,-82148.82760649547,24415.76699250342,43875.030239213855,43680.08754280174,18561.09634884181,40486.11551801072,19820.476374875434,26005.19267814271
9985.408645397292,-10596.458192965958,-11820.321491153549,38462.616403647786,13268.334122782351,-10532.024214445355,50380.8985703268,43481.01417434642,41298.887473693554,-14058.274785137022
30034.69164874161,-3745.5245919450253,-33543.58779018734,45401.8993365314,35454.87330233957,10577.609998555272,-335.3591889776858,40300.911179870454,2677.1272939821465,18713.165464670135
-19011.552392142694,-77030.99142093718,49023.30683614298,55327.99281422344,62268.33182923385,-14789.24237332448,-7156.988241667918,36157.22361340049,30334.812313844744,13140.97701617353
43874.58072665777,44185.97631154717,26031.72368998607,28169.87813309677,9295.959766621472,-69436.23773608977,-438.46193695017973,52076.36455459366,71129.38672765989,44548.82895831049
30661.773487393577,-22276.000064859003,996.0004478560423,-42160.620236599876,62163.957221646655,-43520.89730962892,2107.5042329902617,4645.112867018914,-6150.700890115241,-6657.6114074942725
-6165.287328837858,-1912.77720059826,-11519.242734171612,47619.92252701902,55887.69424695404,-22967.778767944907,37980.12177184775,7830.0088557615845,37532.652869632926,12831.688913530621
42887.105202170234,31177.631850340054,72363.94162746768,47336.15003465938,38679.12678027712,-9011.312078417555,6534.710406774687,45575.36960753022,-1390.6721133325132,-43373.842460503016
-44014.91364860149,40029.54193806593,5513.882815790593,9540.386807690373,12089.119263434512,-4486.68775724381,-12536.819679727114,1572.648206509657,4693.18231984779,54428.37299267853
-6908.167246690285,10770.605463245156,26961.990010287256,127282.9174480839,28731.484616451944,-25415.358885407924,-451.1901628446852,28023.363126135093,49302.032122500386,-28800.457708745256
-56904.27197009062,25991.39711684158,-59716.38389681283,-88908.74930838449,5560.295846059563,-37506.14523390057,2531.098019509816,-6886.816045684605,1865.1490581812259,16982.146424549457
31436.002677470617,38006.143576027076,44675.48226806918,34882.25280687704,-23775.42396217131,2126.342228642931,-1191.0143711005394,87748.55447636254,25422.875498776022,48083.30850933555
61080.76739319735,43853.074233993204,3680.2264979450733,1937.0673085067824,95963.05502372887,-13850.547842188163,38553.40896552198,6444.1676350749185,59757.725799126325,-19245.46637941307
25753.562248351405,26490.24940056494,-3350.8594020133787,32580.911246885356,86064.52462166884,-39240.09482150372,25229.570086375457,36049.90972428979,-2264.330932557818,12609.096647744622
-1014.577279124713,-36279.51742377237,33898.36575314569,22304.52621963933,60665.03289659964,-48215.396194750494,26174.06717225821,30375.48622296364,5065.569575360764,43800.2492867667
-26894.62458644198,-57521.48813186696,35412.85803031121,6422.169495299176,3079.2509900862647,44800.919441374564,-29853.986404063875,34899.514393313875,-37239.518188106806,16757.713787686407
40493.37272807574,6800.4181502417505,-19584.90880381167,6754.491383520881,73970.83188866153,139.15406678890287,-63989.99963836131,28438.486042774304,59051.93497778166,28827.776442300703
98416.74983717735,49271.58508144318,140226.042916839,-3548.014108895854,-15375.751756227864,-23795.524095749544,7738.194292025772,76456.30775896912,7774.490344427281,21034.670055828592
5998.139060474885,60700.45851390825,-27784.58186335398,33982.86536741433,-12550.413865667591,17284.567337305645,32645.7361597554,65413.33914531896,-6288.872177473114,62589.28050568116
-24185.262753841642,-35456.53370309102,57372.08209428177,-70914.06352826962,23219.242503014375,-30385.145845732175,-16325.52034720218,14.97645872908203,6502.303038667672,77965.8579905761
-12352.503815540906,59681.40293699278,-51973.09274073719,-46471.482254312345,-25288.795953450557,10745.067780832522,-13614.645524515678,3070.770764011026,-16382.170433216574,15741.143175865152
27712.050198532812,-9534.791208438872,5790.516211083465,17799.749457632664,-25422.477167576657,-24576.96168443196,12127.072768941867,-47762.1714709139,-43758.309236343375,39467.013775929816
40104.47798492551,44340.76643007575,10980.074889069745,41719.94631826058,42108.362813418025,22352.964350381953,-35955.27028772304,55089.72611159253,-65081.06340906814,-39715.46126309056
83204.06024730315,-2916.4506349787234,-75206.59591130851,16581.773362171505,-13941.775144303163,-81446.18958771409,19281.322460668915,29445.63582947483,19131.13083926745,31308.944692424415
62843.048345663025,19279.7283513158,31935.75461691693,74954.66698080442,11079.579977432384,-68159.87948865921,-4799.925438976851,41440.655668196305,8033.0286937254,-55215.70337588162
9950.272273725373,-82854.76662375632,-26351.348064597445,65758.16182177547,48418.71822471204,-37494.4580732268,62300.81475899712,63900.436728059976,-13991.95225967601,3329.107117856843
3789.2573139259985,47466.685751689685,30061.941302486855,-66854.14584653918,6330.203785232736,30352.931507074383,28198.731773613395,-16868.5235046626,16969.797546825128,52251.97933557523
45514.14228351665,651.5773007646075,23346.57208682618,49819.596145340984,62545.72104453047,158.99640948713477,31683.216029320516,34151.953981446706,25817.763792111182,5567.472140331759
